pairs	Predictions	Scores
MG592478.1:Vibrio breoganii	0	0
MG592478.1:Vibrio cyclitrophicus	0	0
MG592478.1:Vibrio kanaloae	0	0
MG592478.1:Vibrio lentus	0	0
MG592478.1:Vibrio parahaemolyticus	0	0
MG592478.1:Vibrio sp. 10N.1	0	0
MG592478.1:Vibrio sp. 10N.2	0	0
MG592478.1:Vibrio sp. 10N.3	0	0
MG592478.1:Vibrio sp. 10N.4	0	0
MG592478.1:Vibrio sp. 10N.5	0	0
MG592478.1:Vibrio sp. F12	0	0
MG592478.1:Vibrio sp. F13	0	0
MG592478.1:Vibrio splendidus	0	0
MG592478.1:Vibrio tasmaniensis	0	0
MG592478.1:Vibrio vulnificus	0	0
MG592480.1:Aliivibrio fischeri	0	0
MG592480.1:Enterovibrio norvegicus	0	0
MG592480.1:Shewanella sp. 10N.6	0	0
MG592480.1:Shewanella sp. 10N.7	0	0
MG592480.1:Vibrio alginolyticus	0	0
MG592480.1:Vibrio anguillarum	0	0
MG592480.1:Vibrio breoganii	0	0
MG592480.1:Vibrio cyclitrophicus	1	1
MG592480.1:Vibrio kanaloae	0	0
MG592480.1:Vibrio lentus	1	1
MG592480.1:Vibrio parahaemolyticus	0	0
MG592480.1:Vibrio sp. 10N.1	0	0
MG592480.1:Vibrio sp. 10N.2	0	0
MG592480.1:Vibrio sp. 10N.3	0	0
MG592480.1:Vibrio sp. 10N.4	0	0
MG592480.1:Vibrio sp. 10N.5	0	0
MG592480.1:Vibrio sp. F12	1	1
MG592480.1:Vibrio sp. F13	0	0
MG592480.1:Vibrio splendidus	1	1
MG592480.1:Vibrio tasmaniensis	0	0
MG592480.1:Vibrio vulnificus	0	0
MG592482.1:Aliivibrio fischeri	0	0
MG592482.1:Enterovibrio norvegicus	0	0
MG592482.1:Shewanella sp. 10N.6	0	0
MG592482.1:Shewanella sp. 10N.7	0	0
MG592482.1:Vibrio alginolyticus	0	0
MG592482.1:Vibrio anguillarum	0	0
MG592482.1:Vibrio breoganii	1	1
MG592482.1:Vibrio cyclitrophicus	0	0
MG592482.1:Vibrio kanaloae	0	0
MG592482.1:Vibrio lentus	0	0
MG592482.1:Vibrio parahaemolyticus	0	0
MG592482.1:Vibrio sp. 10N.1	0	0
MG592482.1:Vibrio sp. 10N.2	0	0
MG592482.1:Vibrio sp. 10N.3	0	0
MG592482.1:Vibrio sp. 10N.4	0	0
MG592482.1:Vibrio sp. 10N.5	0	0
MG592482.1:Vibrio sp. F12	0	0
MG592482.1:Vibrio sp. F13	0	0
MG592482.1:Vibrio splendidus	0	0
MG592482.1:Vibrio tasmaniensis	0	0
MG592482.1:Vibrio vulnificus	0	0
MG592483.1:Aliivibrio fischeri	0	0
MG592483.1:Enterovibrio norvegicus	0	0
MG592483.1:Shewanella sp. 10N.6	0	0
MG592483.1:Shewanella sp. 10N.7	0	0
MG592483.1:Vibrio alginolyticus	0	0
MG592483.1:Vibrio anguillarum	0	0
MG592483.1:Vibrio breoganii	1	1
MG592483.1:Vibrio cyclitrophicus	0	0
MG592483.1:Vibrio kanaloae	0	0
MG592483.1:Vibrio lentus	0	0
MG592483.1:Vibrio parahaemolyticus	0	0
MG592483.1:Vibrio sp. 10N.1	0	0
MG592483.1:Vibrio sp. 10N.2	0	0
MG592483.1:Vibrio sp. 10N.3	0	0
MG592483.1:Vibrio sp. 10N.4	0	0
MG592483.1:Vibrio sp. 10N.5	0	0
MG592483.1:Vibrio sp. F12	0	0
MG592483.1:Vibrio sp. F13	0	0
MG592483.1:Vibrio splendidus	0	0
MG592483.1:Vibrio tasmaniensis	0	0
MG592483.1:Vibrio vulnificus	0	0
MG592484.1:Aliivibrio fischeri	0	0
MG592484.1:Enterovibrio norvegicus	0	0
MG592484.1:Shewanella sp. 10N.6	0	0
MG592484.1:Shewanella sp. 10N.7	0	0
MG592484.1:Vibrio alginolyticus	0	0
MG592484.1:Vibrio anguillarum	0	0
MG592484.1:Vibrio breoganii	0	0
MG592484.1:Vibrio cyclitrophicus	0	0
MG592484.1:Vibrio kanaloae	0	0
MG592484.1:Vibrio lentus	1	1
MG592484.1:Vibrio parahaemolyticus	0	0
MG592484.1:Vibrio sp. 10N.1	0	0
MG592484.1:Vibrio sp. 10N.2	0	0
MG592484.1:Vibrio sp. 10N.3	0	0
MG592484.1:Vibrio sp. 10N.4	0	0
MG592484.1:Vibrio sp. 10N.5	0	0
MG592484.1:Vibrio sp. F12	0	0
MG592484.1:Vibrio sp. F13	0	0
MG592484.1:Vibrio splendidus	0	0
MG592484.1:Vibrio tasmaniensis	0	0
MG592484.1:Vibrio vulnificus	0	0
MG592486.1:Aliivibrio fischeri	0	0
MG592486.1:Enterovibrio norvegicus	0	0
MG592486.1:Shewanella sp. 10N.6	0	0
MG592486.1:Shewanella sp. 10N.7	0	0
MG592486.1:Vibrio alginolyticus	0	0
MG592486.1:Vibrio anguillarum	0	0
MG592486.1:Vibrio breoganii	0	0
MG592486.1:Vibrio cyclitrophicus	0	0
MG592486.1:Vibrio kanaloae	0	0
MG592486.1:Vibrio lentus	1	1
MG592486.1:Vibrio parahaemolyticus	0	0
MG592486.1:Vibrio sp. 10N.1	0	0
MG592486.1:Vibrio sp. 10N.2	0	0
MG592486.1:Vibrio sp. 10N.3	0	0
MG592486.1:Vibrio sp. 10N.4	0	0
MG592486.1:Vibrio sp. 10N.5	0	0
MG592486.1:Vibrio sp. F12	0	0
MG592486.1:Vibrio sp. F13	0	0
MG592486.1:Vibrio splendidus	0	0
MG592486.1:Vibrio tasmaniensis	0	0
MG592486.1:Vibrio vulnificus	0	0
MG592487.1:Aliivibrio fischeri	0	0
MG592487.1:Enterovibrio norvegicus	0	0
MG592487.1:Shewanella sp. 10N.6	0	0
MG592487.1:Shewanella sp. 10N.7	0	0
MG592487.1:Vibrio alginolyticus	0	0
MG592487.1:Vibrio anguillarum	0	0
MG592487.1:Vibrio breoganii	0	0
MG592487.1:Vibrio cyclitrophicus	0	0
MG592487.1:Vibrio kanaloae	0	0
MG592487.1:Vibrio lentus	0	0
MG592487.1:Vibrio parahaemolyticus	0	0
MG592487.1:Vibrio sp. 10N.1	0	0
MG592487.1:Vibrio sp. 10N.2	0	0
MG592487.1:Vibrio sp. 10N.3	0	0
MG592487.1:Vibrio sp. 10N.4	0	0
MG592487.1:Vibrio sp. 10N.5	0	0
MG592487.1:Vibrio sp. F12	0	0
MG592487.1:Vibrio sp. F13	0	0
MG592487.1:Vibrio splendidus	0	0
MG592487.1:Vibrio tasmaniensis	0	0
MG592487.1:Vibrio vulnificus	0	0
MG592488.1:Aliivibrio fischeri	0	0
MG592488.1:Enterovibrio norvegicus	0	0
MG592488.1:Shewanella sp. 10N.6	0	0
MG592488.1:Shewanella sp. 10N.7	0	0
MG592488.1:Vibrio alginolyticus	0	0
MG592488.1:Vibrio anguillarum	0	0
MG592488.1:Vibrio breoganii	1	1
MG592488.1:Vibrio cyclitrophicus	0	0
MG592488.1:Vibrio kanaloae	0	0
MG592488.1:Vibrio lentus	0	0
MG592488.1:Vibrio parahaemolyticus	0	0
MG592488.1:Vibrio sp. 10N.1	0	0
MG592488.1:Vibrio sp. 10N.2	0	0
MG592488.1:Vibrio sp. 10N.3	0	0
MG592488.1:Vibrio sp. 10N.4	0	0
MG592488.1:Vibrio sp. 10N.5	0	0
MG592488.1:Vibrio sp. F12	0	0
MG592488.1:Vibrio sp. F13	0	0
MG592488.1:Vibrio splendidus	0	0
MG592488.1:Vibrio tasmaniensis	0	0
MG592488.1:Vibrio vulnificus	0	0
MG592490.1:Aliivibrio fischeri	0	0
MG592490.1:Enterovibrio norvegicus	0	0
MG592490.1:Shewanella sp. 10N.6	0	0
MG592490.1:Shewanella sp. 10N.7	0	0
MG592490.1:Vibrio alginolyticus	0	0
MG592490.1:Vibrio anguillarum	0	0
MG592490.1:Vibrio breoganii	1	1
MG592490.1:Vibrio cyclitrophicus	0	0
MG592490.1:Vibrio kanaloae	0	0
MG592490.1:Vibrio lentus	0	0
MG592490.1:Vibrio parahaemolyticus	0	0
MG592490.1:Vibrio sp. 10N.1	0	0
MG592490.1:Vibrio sp. 10N.2	0	0
MG592490.1:Vibrio sp. 10N.3	0	0
MG592490.1:Vibrio sp. 10N.4	0	0
MG592490.1:Vibrio sp. 10N.5	0	0
MG592490.1:Vibrio sp. F12	0	0
MG592490.1:Vibrio sp. F13	0	0
MG592490.1:Vibrio splendidus	0	0
MG592490.1:Vibrio tasmaniensis	0	0
MG592490.1:Vibrio vulnificus	0	0
MG592492.1:Aliivibrio fischeri	0	0
MG592492.1:Enterovibrio norvegicus	0	0
MG592492.1:Shewanella sp. 10N.6	0	0
MG592492.1:Shewanella sp. 10N.7	0	0
MG592492.1:Vibrio alginolyticus	0	0
MG592492.1:Vibrio anguillarum	0	0
MG592492.1:Vibrio breoganii	0	0
MG592492.1:Vibrio cyclitrophicus	0	0
MG592492.1:Vibrio kanaloae	0	0
MG592492.1:Vibrio lentus	1	1
MG592492.1:Vibrio parahaemolyticus	0	0
MG592492.1:Vibrio sp. 10N.1	0	0
MG592492.1:Vibrio sp. 10N.2	0	0
MG592492.1:Vibrio sp. 10N.3	0	0
MG592492.1:Vibrio sp. 10N.4	0	0
MG592492.1:Vibrio sp. 10N.5	0	0
MG592492.1:Vibrio sp. F12	0	0
MG592492.1:Vibrio sp. F13	0	0
MG592492.1:Vibrio splendidus	0	0
MG592492.1:Vibrio tasmaniensis	0	0
MG592492.1:Vibrio vulnificus	0	0
MG592494.1:Aliivibrio fischeri	0	0
MG592494.1:Enterovibrio norvegicus	0	0
MG592494.1:Shewanella sp. 10N.6	0	0
MG592494.1:Shewanella sp. 10N.7	0	0
MG592494.1:Vibrio alginolyticus	0	0
MG592494.1:Vibrio anguillarum	0	0
MG592494.1:Vibrio breoganii	0	0
MG592494.1:Vibrio cyclitrophicus	0	0
MG592494.1:Vibrio kanaloae	0	0
MG592494.1:Vibrio lentus	1	1
MG592494.1:Vibrio parahaemolyticus	0	0
MG592494.1:Vibrio sp. 10N.1	0	0
MG592494.1:Vibrio sp. 10N.2	0	0
MG592494.1:Vibrio sp. 10N.3	0	0
MG592494.1:Vibrio sp. 10N.4	0	0
MG592494.1:Vibrio sp. 10N.5	0	0
MG592494.1:Vibrio sp. F12	0	0
MG592494.1:Vibrio sp. F13	0	0
MG592494.1:Vibrio splendidus	0	0
MG592494.1:Vibrio tasmaniensis	0	0
MG592494.1:Vibrio vulnificus	0	0
MG592495.1:Aliivibrio fischeri	0	0
MG592495.1:Enterovibrio norvegicus	1	1
MG592495.1:Shewanella sp. 10N.6	0	0
MG592495.1:Shewanella sp. 10N.7	0	0
MG592495.1:Vibrio alginolyticus	0	0
MG592495.1:Vibrio anguillarum	0	0
MG592495.1:Vibrio breoganii	0	0
MG592495.1:Vibrio cyclitrophicus	0	0
MG592495.1:Vibrio kanaloae	0	0
MG592495.1:Vibrio lentus	0	0
MG592495.1:Vibrio parahaemolyticus	0	0
MG592495.1:Vibrio sp. 10N.1	0	0
MG592495.1:Vibrio sp. 10N.2	0	0
MG592495.1:Vibrio sp. 10N.3	0	0
MG592495.1:Vibrio sp. 10N.4	0	0
MG592495.1:Vibrio sp. 10N.5	0	0
MG592495.1:Vibrio sp. F12	0	0
MG592495.1:Vibrio sp. F13	0	0
MG592495.1:Vibrio splendidus	1	1
MG592495.1:Vibrio tasmaniensis	0	0
MG592495.1:Vibrio vulnificus	0	0
MG592496.1:Aliivibrio fischeri	0	0
MG592496.1:Enterovibrio norvegicus	0	0
MG592496.1:Shewanella sp. 10N.6	0	0
MG592496.1:Shewanella sp. 10N.7	0	0
MG592496.1:Vibrio alginolyticus	0	0
MG592496.1:Vibrio anguillarum	0	0
MG592496.1:Vibrio breoganii	0	0
MG592496.1:Vibrio cyclitrophicus	1	1
MG592496.1:Vibrio kanaloae	0	0
MG592496.1:Vibrio lentus	0	0
MG592496.1:Vibrio parahaemolyticus	0	0
MG592496.1:Vibrio sp. 10N.1	0	0
MG592496.1:Vibrio sp. 10N.2	0	0
MG592496.1:Vibrio sp. 10N.3	0	0
MG592496.1:Vibrio sp. 10N.4	0	0
MG592496.1:Vibrio sp. 10N.5	0	0
MG592496.1:Vibrio sp. F12	0	0
MG592496.1:Vibrio sp. F13	0	0
MG592496.1:Vibrio splendidus	0	0
MG592496.1:Vibrio tasmaniensis	0	0
MG592496.1:Vibrio vulnificus	0	0
MG592498.1:Aliivibrio fischeri	0	0
MG592498.1:Enterovibrio norvegicus	1	1
MG592498.1:Shewanella sp. 10N.6	0	0
MG592498.1:Shewanella sp. 10N.7	0	0
MG592498.1:Vibrio alginolyticus	0	0
MG592498.1:Vibrio anguillarum	0	0
MG592498.1:Vibrio breoganii	0	0
MG592498.1:Vibrio cyclitrophicus	0	0
MG592498.1:Vibrio kanaloae	0	0
MG592498.1:Vibrio lentus	0	0
MG592498.1:Vibrio parahaemolyticus	0	0
MG592498.1:Vibrio sp. 10N.1	0	0
MG592498.1:Vibrio sp. 10N.2	0	0
MG592498.1:Vibrio sp. 10N.3	0	0
MG592498.1:Vibrio sp. 10N.4	0	0
MG592498.1:Vibrio sp. 10N.5	0	0
MG592498.1:Vibrio sp. F12	0	0
MG592498.1:Vibrio sp. F13	0	0
MG592498.1:Vibrio splendidus	0	0
MG592498.1:Vibrio tasmaniensis	0	0
MG592498.1:Vibrio vulnificus	0	0
MG592499.1:Aliivibrio fischeri	0	0
MG592499.1:Enterovibrio norvegicus	0	0
MG592499.1:Shewanella sp. 10N.6	0	0
MG592499.1:Shewanella sp. 10N.7	0	0
MG592499.1:Vibrio alginolyticus	0	0
MG592499.1:Vibrio anguillarum	0	0
MG592499.1:Vibrio breoganii	0	0
MG592499.1:Vibrio cyclitrophicus	0	0
MG592499.1:Vibrio kanaloae	0	0
MG592499.1:Vibrio lentus	0	0
MG592499.1:Vibrio parahaemolyticus	0	0
MG592499.1:Vibrio sp. 10N.1	0	0
MG592499.1:Vibrio sp. 10N.2	1	1
MG592499.1:Vibrio sp. 10N.3	0	0
MG592499.1:Vibrio sp. 10N.4	0	0
MG592499.1:Vibrio sp. 10N.5	0	0
MG592499.1:Vibrio sp. F12	0	0
MG592499.1:Vibrio sp. F13	0	0
MG592499.1:Vibrio splendidus	0	0
MG592499.1:Vibrio tasmaniensis	0	0
MG592499.1:Vibrio vulnificus	0	0
MG592500.1:Aliivibrio fischeri	0	0
MG592500.1:Enterovibrio norvegicus	0	0
MG592500.1:Shewanella sp. 10N.6	0	0
MG592500.1:Shewanella sp. 10N.7	0	0
MG592500.1:Vibrio alginolyticus	0	0
MG592500.1:Vibrio anguillarum	0	0
MG592500.1:Vibrio breoganii	0	0
MG592500.1:Vibrio cyclitrophicus	1	1
MG592500.1:Vibrio kanaloae	0	0
MG592500.1:Vibrio lentus	1	1
MG592500.1:Vibrio parahaemolyticus	0	0
MG592500.1:Vibrio sp. 10N.1	0	0
MG592500.1:Vibrio sp. 10N.2	0	0
MG592500.1:Vibrio sp. 10N.3	0	0
MG592500.1:Vibrio sp. 10N.4	0	0
MG592500.1:Vibrio sp. 10N.5	0	0
MG592500.1:Vibrio sp. F12	1	1
MG592500.1:Vibrio sp. F13	0	0
MG592500.1:Vibrio splendidus	1	1
MG592500.1:Vibrio tasmaniensis	0	0
MG592500.1:Vibrio vulnificus	0	0
MG592501.1:Aliivibrio fischeri	0	0
MG592501.1:Enterovibrio norvegicus	0	0
MG592501.1:Shewanella sp. 10N.6	0	0
MG592501.1:Shewanella sp. 10N.7	0	0
MG592501.1:Vibrio alginolyticus	0	0
MG592501.1:Vibrio anguillarum	0	0
MG592501.1:Vibrio breoganii	0	0
MG592501.1:Vibrio cyclitrophicus	0	0
MG592501.1:Vibrio kanaloae	0	0
MG592501.1:Vibrio lentus	1	1
MG592501.1:Vibrio parahaemolyticus	0	0
MG592501.1:Vibrio sp. 10N.1	0	0
MG592501.1:Vibrio sp. 10N.2	0	0
MG592501.1:Vibrio sp. 10N.3	0	0
MG592501.1:Vibrio sp. 10N.4	0	0
MG592501.1:Vibrio sp. 10N.5	0	0
MG592501.1:Vibrio sp. F12	0	0
MG592501.1:Vibrio sp. F13	0	0
MG592501.1:Vibrio splendidus	0	0
MG592501.1:Vibrio tasmaniensis	0	0
MG592501.1:Vibrio vulnificus	0	0
MG592502.1:Aliivibrio fischeri	0	0
MG592502.1:Enterovibrio norvegicus	0	0
MG592502.1:Shewanella sp. 10N.6	0	0
MG592502.1:Shewanella sp. 10N.7	0	0
MG592502.1:Vibrio alginolyticus	0	0
MG592502.1:Vibrio anguillarum	0	0
MG592502.1:Vibrio breoganii	1	1
MG592502.1:Vibrio cyclitrophicus	0	0
MG592502.1:Vibrio kanaloae	0	0
MG592502.1:Vibrio lentus	0	0
MG592502.1:Vibrio parahaemolyticus	0	0
MG592502.1:Vibrio sp. 10N.1	0	0
MG592502.1:Vibrio sp. 10N.2	0	0
MG592502.1:Vibrio sp. 10N.3	0	0
MG592502.1:Vibrio sp. 10N.4	0	0
MG592502.1:Vibrio sp. 10N.5	0	0
MG592502.1:Vibrio sp. F12	0	0
MG592502.1:Vibrio sp. F13	0	0
MG592502.1:Vibrio splendidus	0	0
MG592502.1:Vibrio tasmaniensis	0	0
MG592502.1:Vibrio vulnificus	0	0
MG592503.1:Aliivibrio fischeri	0	0
MG592503.1:Enterovibrio norvegicus	0	0
MG592503.1:Shewanella sp. 10N.6	0	0
MG592503.1:Shewanella sp. 10N.7	0	0
MG592503.1:Vibrio alginolyticus	0	0
MG592503.1:Vibrio anguillarum	0	0
MG592503.1:Vibrio breoganii	1	1
MG592503.1:Vibrio cyclitrophicus	0	0
MG592503.1:Vibrio kanaloae	0	0
MG592503.1:Vibrio lentus	0	0
MG592503.1:Vibrio parahaemolyticus	0	0
MG592503.1:Vibrio sp. 10N.1	0	0
MG592503.1:Vibrio sp. 10N.2	0	0
MG592503.1:Vibrio sp. 10N.3	0	0
MG592503.1:Vibrio sp. 10N.4	0	0
MG592503.1:Vibrio sp. 10N.5	0	0
MG592503.1:Vibrio sp. F12	0	0
MG592503.1:Vibrio sp. F13	0	0
MG592503.1:Vibrio splendidus	0	0
MG592503.1:Vibrio tasmaniensis	0	0
MG592503.1:Vibrio vulnificus	0	0
MG592504.1:Aliivibrio fischeri	0	0
MG592504.1:Enterovibrio norvegicus	0	0
MG592504.1:Shewanella sp. 10N.6	0	0
MG592504.1:Shewanella sp. 10N.7	0	0
MG592504.1:Vibrio alginolyticus	0	0
MG592504.1:Vibrio anguillarum	0	0
MG592504.1:Vibrio breoganii	1	1
MG592504.1:Vibrio cyclitrophicus	0	0
MG592504.1:Vibrio kanaloae	0	0
MG592504.1:Vibrio lentus	0	0
MG592504.1:Vibrio parahaemolyticus	0	0
MG592504.1:Vibrio sp. 10N.1	0	0
MG592504.1:Vibrio sp. 10N.2	0	0
MG592504.1:Vibrio sp. 10N.3	0	0
MG592504.1:Vibrio sp. 10N.4	0	0
MG592504.1:Vibrio sp. 10N.5	0	0
MG592504.1:Vibrio sp. F12	0	0
MG592504.1:Vibrio sp. F13	0	0
MG592504.1:Vibrio splendidus	0	0
MG592504.1:Vibrio tasmaniensis	0	0
MG592504.1:Vibrio vulnificus	0	0
MG592505.1:Aliivibrio fischeri	0	0
MG592505.1:Enterovibrio norvegicus	0	0
MG592505.1:Shewanella sp. 10N.6	0	0
MG592505.1:Shewanella sp. 10N.7	0	0
MG592505.1:Vibrio alginolyticus	0	0
MG592505.1:Vibrio anguillarum	0	0
MG592505.1:Vibrio breoganii	1	1
MG592505.1:Vibrio cyclitrophicus	0	0
MG592505.1:Vibrio kanaloae	0	0
MG592505.1:Vibrio lentus	0	0
MG592505.1:Vibrio parahaemolyticus	0	0
MG592505.1:Vibrio sp. 10N.1	0	0
MG592505.1:Vibrio sp. 10N.2	0	0
MG592505.1:Vibrio sp. 10N.3	0	0
MG592505.1:Vibrio sp. 10N.4	0	0
MG592505.1:Vibrio sp. 10N.5	0	0
MG592505.1:Vibrio sp. F12	0	0
MG592505.1:Vibrio sp. F13	0	0
MG592505.1:Vibrio splendidus	0	0
MG592505.1:Vibrio tasmaniensis	0	0
MG592505.1:Vibrio vulnificus	0	0
MG592506.1:Aliivibrio fischeri	0	0
MG592506.1:Enterovibrio norvegicus	0	0
MG592506.1:Shewanella sp. 10N.6	0	0
MG592506.1:Shewanella sp. 10N.7	0	0
MG592506.1:Vibrio alginolyticus	0	0
MG592506.1:Vibrio anguillarum	0	0
MG592506.1:Vibrio breoganii	0	0
MG592506.1:Vibrio cyclitrophicus	0	0
MG592506.1:Vibrio kanaloae	0	0
MG592506.1:Vibrio lentus	0	0
MG592506.1:Vibrio parahaemolyticus	0	0
MG592506.1:Vibrio sp. 10N.1	0	0
MG592506.1:Vibrio sp. 10N.2	0	0
MG592506.1:Vibrio sp. 10N.3	0	0
MG592506.1:Vibrio sp. 10N.4	0	0
MG592506.1:Vibrio sp. 10N.5	0	0
MG592506.1:Vibrio sp. F12	0	0
MG592506.1:Vibrio sp. F13	1	1
MG592506.1:Vibrio splendidus	0	0
MG592506.1:Vibrio tasmaniensis	0	0
MG592506.1:Vibrio vulnificus	0	0
MG592507.1:Aliivibrio fischeri	0	0
MG592507.1:Enterovibrio norvegicus	0	0
MG592507.1:Shewanella sp. 10N.6	0	0
MG592507.1:Shewanella sp. 10N.7	0	0
MG592507.1:Vibrio alginolyticus	0	0
MG592507.1:Vibrio anguillarum	0	0
MG592507.1:Vibrio breoganii	0	0
MG592507.1:Vibrio cyclitrophicus	0	0
MG592507.1:Vibrio kanaloae	0	0
MG592507.1:Vibrio lentus	0	0
MG592507.1:Vibrio parahaemolyticus	0	0
MG592507.1:Vibrio sp. 10N.1	1	1
MG592507.1:Vibrio sp. 10N.2	0	0
MG592507.1:Vibrio sp. 10N.3	0	0
MG592507.1:Vibrio sp. 10N.4	0	0
MG592507.1:Vibrio sp. 10N.5	0	0
MG592507.1:Vibrio sp. F12	0	0
MG592507.1:Vibrio sp. F13	0	0
MG592507.1:Vibrio splendidus	0	0
MG592507.1:Vibrio tasmaniensis	0	0
MG592507.1:Vibrio vulnificus	0	0
MG592508.1:Aliivibrio fischeri	0	0
MG592508.1:Enterovibrio norvegicus	0	0
MG592508.1:Shewanella sp. 10N.6	0	0
MG592508.1:Shewanella sp. 10N.7	0	0
MG592508.1:Vibrio alginolyticus	0	0
MG592508.1:Vibrio anguillarum	0	0
MG592508.1:Vibrio breoganii	0	0
MG592508.1:Vibrio cyclitrophicus	0	0
MG592508.1:Vibrio kanaloae	0	0
MG592508.1:Vibrio lentus	1	1
MG592508.1:Vibrio parahaemolyticus	0	0
MG592508.1:Vibrio sp. 10N.1	0	0
MG592508.1:Vibrio sp. 10N.2	0	0
MG592508.1:Vibrio sp. 10N.3	0	0
MG592508.1:Vibrio sp. 10N.4	0	0
MG592508.1:Vibrio sp. 10N.5	0	0
MG592508.1:Vibrio sp. F12	0	0
MG592508.1:Vibrio sp. F13	0	0
MG592508.1:Vibrio splendidus	0	0
MG592508.1:Vibrio tasmaniensis	0	0
MG592508.1:Vibrio vulnificus	0	0
MG592509.1:Aliivibrio fischeri	0	0
MG592509.1:Enterovibrio norvegicus	0	0
MG592509.1:Shewanella sp. 10N.6	0	0
MG592509.1:Shewanella sp. 10N.7	0	0
MG592509.1:Vibrio alginolyticus	0	0
MG592509.1:Vibrio anguillarum	0	0
MG592509.1:Vibrio breoganii	0	0
MG592509.1:Vibrio cyclitrophicus	0	0
MG592509.1:Vibrio kanaloae	0	0
MG592509.1:Vibrio lentus	1	1
MG592509.1:Vibrio parahaemolyticus	0	0
MG592509.1:Vibrio sp. 10N.1	0	0
MG592509.1:Vibrio sp. 10N.2	0	0
MG592509.1:Vibrio sp. 10N.3	0	0
MG592509.1:Vibrio sp. 10N.4	0	0
MG592509.1:Vibrio sp. 10N.5	0	0
MG592509.1:Vibrio sp. F12	0	0
MG592509.1:Vibrio sp. F13	0	0
MG592509.1:Vibrio splendidus	0	0
MG592509.1:Vibrio tasmaniensis	0	0
MG592509.1:Vibrio vulnificus	0	0
MG592511.1:Aliivibrio fischeri	0	0
MG592511.1:Enterovibrio norvegicus	1	1
MG592511.1:Shewanella sp. 10N.6	0	0
MG592511.1:Shewanella sp. 10N.7	0	0
MG592511.1:Vibrio alginolyticus	0	0
MG592511.1:Vibrio anguillarum	0	0
MG592511.1:Vibrio breoganii	1	1
MG592511.1:Vibrio cyclitrophicus	0	0
MG592511.1:Vibrio kanaloae	0	0
MG592511.1:Vibrio lentus	0	0
MG592511.1:Vibrio parahaemolyticus	0	0
MG592511.1:Vibrio sp. 10N.1	0	0
MG592511.1:Vibrio sp. 10N.2	0	0
MG592511.1:Vibrio sp. 10N.3	0	0
MG592511.1:Vibrio sp. 10N.4	0	0
MG592511.1:Vibrio sp. 10N.5	0	0
MG592511.1:Vibrio sp. F12	0	0
MG592511.1:Vibrio sp. F13	0	0
MG592511.1:Vibrio splendidus	0	0
MG592511.1:Vibrio tasmaniensis	0	0
MG592511.1:Vibrio vulnificus	0	0
MG592512.1:Aliivibrio fischeri	0	0
MG592512.1:Enterovibrio norvegicus	0	0
MG592512.1:Shewanella sp. 10N.6	0	0
MG592512.1:Shewanella sp. 10N.7	0	0
MG592512.1:Vibrio alginolyticus	0	0
MG592512.1:Vibrio anguillarum	0	0
MG592512.1:Vibrio breoganii	0	0
MG592512.1:Vibrio cyclitrophicus	1	1
MG592512.1:Vibrio kanaloae	1	1
MG592512.1:Vibrio lentus	1	1
MG592512.1:Vibrio parahaemolyticus	0	0
MG592512.1:Vibrio sp. 10N.1	0	0
MG592512.1:Vibrio sp. 10N.2	0	0
MG592512.1:Vibrio sp. 10N.3	0	0
MG592512.1:Vibrio sp. 10N.4	0	0
MG592512.1:Vibrio sp. 10N.5	0	0
MG592512.1:Vibrio sp. F12	1	1
MG592512.1:Vibrio sp. F13	0	0
MG592512.1:Vibrio splendidus	1	1
MG592512.1:Vibrio tasmaniensis	0	0
MG592512.1:Vibrio vulnificus	0	0
MG592513.1:Aliivibrio fischeri	0	0
MG592513.1:Enterovibrio norvegicus	0	0
MG592513.1:Shewanella sp. 10N.6	0	0
MG592513.1:Shewanella sp. 10N.7	0	0
MG592513.1:Vibrio alginolyticus	0	0
MG592513.1:Vibrio anguillarum	0	0
MG592513.1:Vibrio breoganii	0	0
MG592513.1:Vibrio cyclitrophicus	0	0
MG592513.1:Vibrio kanaloae	0	0
MG592513.1:Vibrio lentus	0	0
MG592513.1:Vibrio parahaemolyticus	0	0
MG592513.1:Vibrio sp. 10N.1	1	1
MG592513.1:Vibrio sp. 10N.2	0	0
MG592513.1:Vibrio sp. 10N.3	0	0
MG592513.1:Vibrio sp. 10N.4	0	0
MG592513.1:Vibrio sp. 10N.5	0	0
MG592513.1:Vibrio sp. F12	0	0
MG592513.1:Vibrio sp. F13	0	0
MG592513.1:Vibrio splendidus	0	0
MG592513.1:Vibrio tasmaniensis	0	0
MG592513.1:Vibrio vulnificus	0	0
MG592514.1:Aliivibrio fischeri	0	0
MG592514.1:Enterovibrio norvegicus	0	0
MG592514.1:Shewanella sp. 10N.6	0	0
MG592514.1:Shewanella sp. 10N.7	0	0
MG592514.1:Vibrio alginolyticus	0	0
MG592514.1:Vibrio anguillarum	0	0
MG592514.1:Vibrio breoganii	0	0
MG592514.1:Vibrio cyclitrophicus	0	0
MG592514.1:Vibrio kanaloae	0	0
MG592514.1:Vibrio lentus	1	1
MG592514.1:Vibrio parahaemolyticus	0	0
MG592514.1:Vibrio sp. 10N.1	0	0
MG592514.1:Vibrio sp. 10N.2	0	0
MG592514.1:Vibrio sp. 10N.3	0	0
MG592514.1:Vibrio sp. 10N.4	0	0
MG592514.1:Vibrio sp. 10N.5	0	0
