Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality,Methods
,235560,Contig_498484.fasta,0.01654240892477494,5.503592628942839e-05,0.4616811436303074,CM
,235560,Contig_303206.fasta,0.014778659940735017,3.953954046379054e-05,0.4534048828191052,CM
,235560,Contig_368656.fasta,0.022830359094596922,0.00010412734859022503,0.47073826868140495,CM
,235560,Contig_552825.fasta,0.02749457668439385,0.00014695110308582447,0.47624818225884635,CM
,235560,Contig_55071.fasta,0.026695644311852725,0.00014520054329709775,0.4774631010911394,CM
,235560,Contig_993479.fasta,0.024082631831636427,0.00010728786306906582,0.47026516489378545,CM
,235560,Contig_499778.fasta,0.012030465461844182,2.852476752792818e-05,0.4505670092145561,CM
,235560,Contig_5203.fasta,0.002231788381421084,6.001913261833464e-07,0.3503660344959315,CM
,235560,Contig_139312.fasta,0.01952375641462852,7.972992330828808e-05,0.46767999906978164,CM
,235560,Contig_132309.fasta,0.016346428461087095,5.0828567965477535e-05,0.4596403134276194,CM
,235560,Contig_1064674.fasta,0.005086826259765477,5.369433838509908e-06,0.4192776335746564,CM
,235560,Contig_551478.fasta,0.0090291999475484,1.594654928396647e-05,0.4344603891080005,CM
,235560,Contig_549697.fasta,0.0021622562487413457,5.107242496678437e-07,0.3480207058901573,CM
,235560,Contig_424567.fasta,0.009454648547866843,1.2845643854974681e-05,0.43607999913263423,CM
,235560,Contig_549556.fasta,0.008368525581894305,1.1184150705073992e-05,0.43225296911715155,CM
,235560,Contig_1064927.fasta,0.02317643107879675,0.0001124957123131087,0.47407683796283334,CM
,235560,Contig_134109.fasta,0.004777645414582081,3.915146542203384e-06,0.40547126435815994,CM
,235560,Contig_550094.fasta,0.020951715256213595,8.629772175950212e-05,0.46955728958285653,CM
,235560,Contig_136183.fasta,0.0238808283633448,0.00010742419114846506,0.47026516489378545,CM
,235560,Contig_499700.fasta,0.020975692685060898,9.197635776796769e-05,0.471925203297344,CM
,235560,Contig_131801.fasta,0.0130244072804055,3.266944489175239e-05,0.45252789078270456,CM
,235560,Contig_303182.fasta,0.0,0.0,0.0,CM
,235560,Contig_502444.fasta,0.025485130531101175,0.00012701553706972104,0.4745576461149255,CM
,235560,Contig_203422.fasta,0.00583424341649933,6.041028182629993e-06,0.4150011876446266,CM
,235560,Contig_61582.fasta,0.020978026298844772,8.306142738085469e-05,0.46791383906931655,CM
,235560,Contig_204934.fasta,0.012440529913070653,2.704953171796681e-05,0.44584453460630447,CM
,235560,Contig_302553.fasta,0.012583404690927197,2.964414228570155e-05,0.44669578908765306,CM
,235560,Contig_308121.fasta,0.024456511650888055,0.00011634341136354775,0.4724016547898198,CM
,235560,Contig_502068.fasta,0.0024502255947753387,7.00267640866119e-07,0.3651298002881908,CM
,235560,Contig_134208.fasta,0.02157599027819452,8.923722979996432e-05,0.4688515421536238,CM
,235560,Contig_372022.fasta,0.020923421645361557,9.096878035702893e-05,0.47168733777148847,CM
,235560,Contig_542609.fasta,0.02113755843603898,8.514705517397627e-05,0.4681479130258295,CM
,235560,Contig_60217.fasta,0.013280475871170922,3.644080456598149e-05,0.4516542848159426,CM
,235560,Contig_993700.fasta,0.020846855292302072,8.64931505218748e-05,0.46861676421564,CM
,235560,Contig_58603.fasta,0.018716563958773545,7.095636144306842e-05,0.46512310046651745,CM
,235560,Contig_62124.fasta,0.026217674723676993,0.00013797677144739093,0.47624818225884635,CM
,235560,Contig_428405.fasta,0.008025760428342419,1.3413151285999495e-05,0.4324527163302371,CM
,235560,Contig_498444.fasta,0.014102658630174394,3.801894082169552e-05,0.4551691041530317,CM
,235560,Contig_543124.fasta,0.0037137571346770844,1.6905337696728279e-06,0.39370116875836475,CM
,235560,Contig_502700.fasta,0.007861309187328995,9.814266920012271e-06,0.4277091764801797,CM
,235560,Contig_547137.fasta,0.0,0.0,0.0,CM
,235560,Contig_303062.fasta,0.022742938710553714,0.00010084155767918406,0.4700289694317595,CM
,235560,Contig_986691.fasta,0.007269430986834414,9.96590258956485e-06,0.43265264823792565,CM
,235560,Contig_930711.fasta,0.023245295900169046,0.00010835500737358226,0.4721633088489572,CM
,235560,Contig_550174.fasta,0.015661810768217578,4.544673576395873e-05,0.46009227047130435,CM
,235560,Contig_132605.fasta,0.009371877695420147,1.5468392211452564e-05,0.43547123226553425,CM
